IGOR
X NewDataFolder/S/O Graph1

WAVES	Avg_ad1_340_349
BEGIN
	-69.985619
	-69.959999
	-69.96093
	-69.951561
	-69.935623
	-69.949371
	-69.990929
	-69.95031
	-69.920937
	-69.95562
	-69.952492
	-69.923752
	-69.939377
	-69.903122
	-69.912811
	-69.975632
	-69.949997
	-69.931557
	-70.000626
	-69.928749
	-69.979683
	-69.946556
	-69.965622
	-69.969994
	-69.967186
	-69.948441
	-69.938126
	-69.936562
	-69.943115
	-69.943436
	-69.907494
	-69.982811
	-69.934685
	-69.939995
	-69.958748
	-69.959999
	-69.944061
	-69.930618
	-69.920303
	-69.929688
	-69.891563
	-69.91375
	-69.917496
	-69.936874
	-69.947502
	-69.971252
	-69.948441
	-69.943123
	-69.95031
	-69.911873
	-69.969063
	-69.955002
	-69.903122
	-69.909683
	-69.954056
	-69.948433
	-69.947807
	-69.899681
	-69.935005
	-69.928116
	-69.970314
	-69.956871
	-69.897194
	-69.939377
	-69.926567
	-69.900002
	-69.930626
	-69.926872
	-69.97438
	-69.93531
	-69.937813
	-69.897812
	-69.923431
	-69.924683
	-69.952179
	-69.978752
	-69.954376
	-69.948441
	-69.964066
	-69.925316
	-69.944069
	-69.92437
	-69.954689
	-69.926865
	-69.927811
	-69.977188
	-69.979378
	-69.939995
	-69.970932
	-69.948128
	-69.964371
	-69.92437
	-69.948433
	-69.913742
	-69.935936
	-69.96656
	-69.964371
	-69.938751
	-69.963432
	-69.98687
	-69.906555
	-69.934372
	-69.91906
	-69.912804
	-69.965004
	-69.943123
	-69.970627
	-69.996872
	-69.958755
	-69.933121
	-69.936874
	-69.972504
	-69.95562
	-69.944687
	-69.978127
	-69.943123
	-69.924057
	-69.979996
	-69.94062
	-69.936562
	-69.97187
	-69.934692
	-69.953438
	-69.930313
	-69.948746
	-69.964371
	-69.931564
	-69.971558
	-69.939682
	-69.929993
	-69.957809
	-69.951881
	-69.917191
	-69.942184
	-69.950943
	-69.965942
	-69.940002
	-69.957817
	-69.939682
	-69.914375
	-69.918121
	-69.951248
	-69.965004
	-69.92968
	-69.907181
	-69.910316
	-69.927811
	-69.927185
	-69.948441
	-69.932503
	-69.985001
	-69.951553
	-69.962814
	-69.926559
	-69.934685
	-69.974686
	-69.93718
	-69.890625
	-69.900932
	-69.895004
	-69.942184
	-69.917809
	-69.90844
	-69.922188
	-69.930939
	-69.971245
	-69.950623
	-69.929695
	-69.969994
	-69.947189
	-69.934685
	-69.964691
	-69.906876
	-69.895615
	-69.929062
	-69.948746
	-69.929062
	-69.944374
	-69.95282
	-69.915627
	-69.936249
	-69.931244
	-69.915306
	-69.910316
	-69.964371
	-69.945312
	-69.939377
	-69.980942
	-69.969368
	-69.940315
	-69.947807
	-69.937492
	-69.927498
	-69.925934
	-69.985619
	-69.896561
	-69.945312
	-69.96843
	-69.96093
	-69.900002
	-69.959373
	-69.931244
	-69.904999
	-69.914993
	-69.932503
	-69.932182
	-69.9375
	-69.928444
	-69.925308
	-69.980942
	-69.924377
	-69.927498
	-69.934372
	-69.852501
	-69.921249
	-69.948128
	-69.964676
	-69.935928
	-69.95031
	-69.936241
	-69.947189
	-69.942184
	-69.899063
	-69.929688
	-69.978432
	-69.947189
	-69.949692
	-69.937508
	-69.953751
	-69.944687
	-69.943123
	-69.939072
	-69.962814
	-69.940315
	-69.944687
	-69.934372
	-69.89312
	-69.917496
	-69.930939
	-69.940933
	-69.908432
	-69.914688
	-69.927811
	-69.948441
	-69.958435
	-69.955315
	-69.945305
	-69.952499
	-69.91906
	-69.961563
	-69.900627
	-69.914688
	-69.922188
	-69.952194
	-69.978745
	-69.936562
	-69.935936
	-69.932182
	-69.942802
	-69.920624
	-69.905319
	-69.948441
	-69.941872
	-69.925308
	-69.941246
	-69.939056
	-69.904678
	-69.932808
	-69.935631
	-69.93219
	-69.947807
	-69.965622
	-69.939369
	-69.896255
	-69.94593
	-69.904686
	-69.944061
	-69.915627
	-69.964371
	-69.973434
	-69.936569
	-69.903748
	-69.956253
	-69.960312
	-70.010307
	-69.94062
	-69.940628
	-69.908432
	-69.929062
	-69.943748
	-69.946564
	-69.976562
	-69.947495
	-69.90625
	-69.955933
	-69.949379
	-69.953751
	-69.942497
	-69.939682
	-69.951248
	-69.933746
	-69.934372
	-69.950935
	-69.977806
	-69.960938
	-69.929688
	-69.964371
	-69.938744
	-69.942184
	-69.924683
	-69.909691
	-69.941551
	-69.942505
	-69.908432
	-69.908752
	-69.917801
	-69.953117
	-69.920937
	-69.915619
	-69.923431
	-69.957504
	-69.945625
	-69.967491
	-69.944374
	-69.967186
	-69.930313
	-69.934998
	-69.888435
	-69.957184
	-69.926559
	-69.929062
	-69.949051
	-69.932816
	-69.920944
	-69.958755
	-69.94281
	-69.946243
	-69.92469
	-69.905937
	-69.930939
	-69.945
	-69.921562
	-69.917816
	-69.934677
	-69.938751
	-69.932808
	-69.918747
	-69.949684
	-69.956558
	-69.970001
	-69.974686
	-69.940628
	-69.933434
	-69.936554
	-69.914688
	-69.940628
	-69.944366
	-69.939682
	-69.9375
	-69.913116
	-69.915627
	-69.933121
	-69.879066
	-69.906876
	-69.965935
	-69.981247
	-69.999374
	-69.944687
	-69.970001
	-69.912498
	-69.917183
	-69.966568
	-69.932182
	-69.946877
	-69.950943
	-69.956558
	-69.964684
	-69.95562
	-69.934372
	-69.939064
	-69.920311
	-69.911873
	-69.943748
	-69.928749
	-69.938751
	-69.906555
	-69.934677
	-69.91375
	-69.947502
	-69.904999
	-69.918121
	-69.956879
	-69.932182
	-69.926567
	-69.878746
	-69.972504
	-69.958115
	-69.948746
	-69.958115
	-69.933754
	-69.943123
	-69.985001
	-69.965935
	-69.910934
	-69.924065
	-69.930618
	-69.899063
	-69.955933
	-69.959373
	-69.925621
	-69.928757
	-69.91906
	-69.906563
	-69.945312
	-69.941559
	-69.912811
	-69.942497
	-69.964066
	-69.921875
	-69.938126
	-69.935623
	-69.978127
	-69.953125
	-69.932816
	-69.939377
	-69.907814
	-69.934372
	-69.947189
	-69.931244
	-69.913437
	-69.941879
	-69.947807
	-69.927505
	-69.936562
	-69.964691
	-69.95063
	-69.971878
	-69.902496
	-69.944687
	-69.95562
	-69.961563
	-69.939682
	-69.897812
	-69.939682
	-69.946243
	-69.899063
	-69.939995
	-69.932182
	-69.971878
	-69.942184
	-69.945007
	-69.971878
	-69.905937
	-69.964684
	-69.955002
	-69.91906
	-69.927193
	-69.948441
	-69.91156
	-69.93187
	-69.908432
	-69.956566
	-69.961555
	-69.904678
	-69.950623
	-69.951866
	-69.925629
	-69.934685
	-69.894684
	-69.944061
	-69.906876
	-69.942184
	-69.936562
	-69.936249
	-69.960625
	-69.915939
	-69.903427
	-69.919373
	-69.924377
	-69.931564
	-69.934059
	-69.920311
	-69.930939
	-69.930313
	-69.895309
	-69.934067
	-69.936562
	-69.959999
	-69.986252
	-69.920616
	-69.895004
	-69.926872
	-69.903748
	-69.897499
	-69.938431
	-69.938438
	-69.899368
	-69.885307
	-69.928436
	-69.912186
	-69.938431
	-69.963432
	-69.9897
	-69.95031
	-69.93
	-69.938438
	-69.922806
	-69.930931
	-69.941246
	-69.96093
	-69.951248
	-69.935936
	-69.902504
	-69.894058
	-69.9375
	-69.938751
	-69.941872
	-69.924057
	-69.946877
	-69.903122
	-69.905312
	-69.900627
	-69.926559
	-69.920624
	-69.916245
	-69.906563
	-69.929062
	-69.977188
	-69.919685
	-69.895615
	-69.922806
	-69.932503
	-69.927185
	-69.943123
	-69.920624
	-69.926872
	-69.915314
	-69.964684
	-69.943748
	-70.000626
	-69.92968
	-69.921249
	-69.910934
	-69.934372
	-69.924995
	-69.919685
	-69.943123
	-69.93187
	-69.939682
	-69.918747
	-69.966248
	-69.949677
	-69.940933
	-69.957504
	-69.958122
	-69.929375
	-69.930946
	-69.90937
	-69.961563
	-69.970627
	-69.957504
	-69.96344
	-69.899689
	-69.909683
	-69.96125
	-69.928749
	-69.907806
	-69.969376
	-69.910614
	-69.939369
	-69.916557
	-69.919998
	-69.941559
	-69.953125
	-69.94313
	-69.955315
	-69.982185
	-69.948441
	-69.918442
	-69.902809
	-69.911247
	-69.859688
	-69.882187
	-69.951553
	-69.954994
	-69.929367
	-69.910316
	-69.88562
	-69.896881
	-69.933434
	-69.974365
	-69.963745
	-69.957504
	-69.928123
	-69.930313
	-69.914055
	-69.940933
	-69.93438
	-69.959686
	-69.92218
	-69.970627
	-69.925941
	-69.907501
	-69.940002
	-69.941246
	-69.926872
	-69.917496
	-69.901558
	-69.941566
	-69.917191
	-69.928123
	-69.909996
	-69.914375
	-69.944992
	-69.947495
	-69.92749
	-69.943748
	-69.948746
	-69.922806
	-69.93531
	-69.920616
	-69.925621
	-69.962814
	-69.929062
	-69.886879
	-69.921562
	-69.941879
	-69.934372
	-69.842178
	-69.934685
	-69.934677
	-70.007187
	-69.958755
	-69.942818
	-70.006874
	-69.945
	-69.881248
	-69.934059
	-69.926559
	-69.921249
	-69.941879
	-69.958748
	-69.923752
	-69.925934
	-69.944687
	-69.91687
	-69.96312
	-69.930618
	-69.938118
	-69.93438
	-69.985619
	-69.888435
	-69.901253
	-69.914375
	-69.936874
	-69.928757
	-69.96656
	-69.94281
	-69.923119
	-69.916565
	-69.929062
	-69.969688
	-69.963432
	-69.944374
	-69.927811
	-69.968437
	-69.937813
	-69.893433
	-69.926559
	-69.953751
	-69.904999
	-69.970001
	-69.959061
	-69.906563
	-69.927498
	-69.933128
	-69.938431
	-69.956558
	-69.937492
	-69.978745
	-69.962181
	-69.943115
	-69.924057
	-69.956558
	-69.946548
	-69.952499
	-69.932816
	-69.923119
	-69.941246
	-69.888443
	-69.926872
	-69.926872
	-69.95562
	-69.919998
	-69.947807
	-69.915306
	-69.866875
	-69.877502
	-69.974068
	-69.918434
	-69.928757
	-69.916252
	-69.921867
	-69.898438
	-69.928116
	-69.918121
	-69.928116
	-69.996872
	-69.928436
	-69.902184
	-69.965004
	-69.926865
	-69.925003
	-69.949684
	-69.948746
	-69.947807
	-69.923431
	-69.922501
	-69.87468
	-69.885315
	-69.925316
	-69.918434
	-69.900314
	-69.928757
	-69.913132
	-69.936874
	-69.991249
	-69.924057
	-69.881554
	-69.922813
	-69.967499
	-69.940308
	-69.944374
	-69.944374
	-69.951248
	-69.9375
	-69.97937
	-69.965317
	-69.949997
	-69.92218
	-69.915314
	-69.921875
	-69.928123
	-69.932495
	-69.941566
	-69.930626
	-69.91156
	-69.983437
	-69.948433
	-69.938126
	-69.955307
	-69.911247
	-69.951248
	-69.947495
	-69.879379
	-69.939995
	-69.899368
	-69.928444
	-69.967804
	-69.906555
	-69.925308
	-69.953743
	-69.909065
	-69.95594
	-69.920616
	-69.910934
	-69.931564
	-69.941559
	-69.909065
	-69.955002
	-69.973129
	-69.898438
	-69.908127
	-69.926872
	-69.977814
	-69.991875
	-69.928741
	-69.904068
	-69.939682
	-69.876251
	-69.914993
	-69.945305
	-69.932808
	-69.914062
	-69.974052
	-69.941879
	-69.93718
	-69.941246
	-69.978745
	-69.958122
	-69.946556
	-69.94281
	-69.954376
	-69.950302
	-69.927811
	-69.908752
	-69.918114
	-69.965942
	-69.971565
	-69.949997
	-69.907814
	-69.889381
	-69.946877
	-69.921249
	-69.957504
	-69.942497
	-69.933434
	-69.90593
	-69.93718
	-69.933121
	-69.929375
	-69.925941
	-69.941559
	-69.942184
	-69.962502
	-69.91375
	-69.922501
	-69.913124
	-69.933746
	-69.916245
	-69.951881
	-69.940002
	-69.99437
	-69.949379
	-69.932182
	-69.910004
	-69.91906
	-69.886559
	-69.910004
	-69.946869
	-69.92437
	-69.899376
	-69.953438
	-69.926559
	-69.914993
	-69.914688
	-69.935928
	-69.94281
	-69.919373
	-69.912506
	-69.931244
	-69.945625
	-69.93531
	-69.959061
	-69.957809
	-69.888123
	-69.942497
	-69.931877
	-69.913124
	-69.990005
	-69.912186
	-70.057816
	-70.156563
	-70.001877
	-69.974998
	-69.94281
	-69.932808
	-69.946869
	-69.925621
	-69.954689
	-69.949997
	-69.939995
	-69.965317
	-69.965622
	-69.97625
	-69.966248
	-69.992493
	-70.019363
	-70.011559
	-70.042496
	-70.040627
	-70.019684
	-69.967499
	-70.031876
	-70.059372
	-70.058121
	-70.040627
	-70.047813
	-70.089996
	-70.065628
	-70.101242
	-70.14843
	-70.118118
	-70.130005
	-70.151253
	-70.09906
	-70.135941
	-70.11187
	-70.10656
	-70.184685
	-70.163132
	-70.140617
	-70.174377
	-70.205307
	-70.157188
	-70.160629
	-70.180939
	-70.218124
	-70.233749
	-70.226242
	-70.235626
	-70.212494
	-70.197495
	-70.205002
	-70.228745
	-70.222816
	-70.245316
	-70.266251
	-70.264687
	-70.263435
	-70.26281
	-70.272499
	-70.306252
	-70.315308
	-70.282501
	-70.290306
	-70.306252
	-70.287811
	-70.294693
	-70.326248
	-70.346878
	-70.321869
	-70.342812
	-70.342506
	-70.322815
	-70.363739
	-70.383743
	-70.410934
	-70.392189
	-70.352188
	-70.339066
	-70.396873
	-70.413132
	-70.408745
	-70.377495
	-70.416565
	-70.407188
	-70.461555
	-70.419373
	-70.461563
	-70.433441
	-70.456871
	-70.459679
	-70.440941
	-70.44281
	-70.430313
	-70.46563
	-70.464676
	-70.494995
	-70.526558
	-70.517189
	-70.45063
	-70.49688
	-70.493752
	-70.491562
	-70.505936
	-70.514374
	-70.555626
	-70.486557
	-70.528435
	-70.543442
	-70.545624
	-70.555
	-70.565315
	-70.559059
	-70.552498
	-70.565933
	-70.576561
	-70.582504
	-70.611877
	-70.597496
	-70.56781
	-70.582809
	-70.631882
	-70.600311
	-70.584373
	-70.559685
	-70.61187
	-70.616875
	-70.600304
	-70.593124
	-70.641876
	-70.646873
	-70.620621
	-70.629066
	-70.636559
	-70.659058
	-70.649055
	-70.676559
	-70.686554
	-70.68
	-70.597809
	-70.651253
	-70.654999
	-70.638115
	-70.690308
	-70.669693
	-70.687813
	-70.71875
	-70.728439
	-70.733437
	-70.721565
	-70.732498
	-70.728439
	-70.709061
	-70.721558
	-70.653755
	-70.726555
	-70.750626
	-70.742805
	-70.724373
	-70.743752
	-70.741249
	-70.722183
	-70.688744
	-70.76281
	-70.751564
	-70.727501
	-70.76593
	-70.749069
	-70.768745
	-70.795937
	-70.794685
	-70.762802
	-70.767807
	-70.809067
	-70.824059
	-70.797501
	-70.796562
	-70.787186
	-70.783752
	-70.790001
	-70.810936
	-70.801872
	-70.810623
	-70.816551
	-70.820938
	-70.881241
	-70.872498
	-70.829369
	-70.796875
	-70.818436
	-70.810623
	-70.875626
	-70.901558
	-70.844376
	-70.860626
	-70.883438
	-70.815628
	-70.843742
	-70.871872
	-70.860001
	-70.87532
	-70.873756
	-70.917809
	-70.904678
	-70.929375
	-70.888123
	-70.915306
	-70.879059
	-70.871567
	-70.933434
	-70.938438
	-70.913742
	-70.927811
	-70.892189
	-70.900932
	-70.90625
	-70.886246
	-70.917816
	-70.935623
	-70.925934
	-70.921875
	-70.908752
	-70.914688
	-70.930939
	-70.953438
	-70.941879
	-70.960938
	-70.970627
	-70.971565
	-70.98719
	-70.961563
	-70.955307
	-70.982819
	-70.964371
	-71.000626
	-70.978745
	-70.976562
	-70.992813
	-71.031876
	-70.972504
	-70.943756
	-70.998123
	-71.006248
	-71.014061
	-70.975624
	-71.003128
	-70.99968
	-71.013748
	-71.009064
	-70.964996
	-71.016251
	-71.010315
	-70.977814
	-71.013428
	-71.023438
	-71.000938
	-71.020622
	-71.058746
	-71.039993
	-71.025314
	-71.024368
	-71.004059
	-70.994064
	-71.039993
	-71.031876
	-71.045631
	-71.037811
	-71.063118
	-71.03093
	-71.009377
	-71.059685
	-71.018127
	-71.033745
	-71.010628
	-71.061241
	-71.075615
	-71.080315
	-71.042191
	-71.021561
	-71.035934
	-71.053757
	-71.103752
	-71.050621
	-71.105309
	-71.049683
	-71.081863
	-71.112808
	-71.032814
	-71.094376
	-71.120316
	-71.089058
	-71.083435
	-71.038124
	-71.087814
	-71.092499
	-71.106247
	-71.04937
	-71.077187
	-71.118126
	-71.091873
	-71.115005
	-71.057182
	-71.11219
	-71.09874
	-71.125626
	-71.123123
	-71.151871
	-71.10656
	-71.093124
	-71.109062
	-71.121246
	-71.120621
	-71.126251
	-71.133743
	-71.134377
	-71.122505
	-71.117508
	-71.126556
	-71.164688
	-71.136879
	-71.144684
	-71.145317
	-71.175003
	-71.147186
	-71.147179
	-71.15406
	-71.139999
	-71.153748
	-71.142815
	-71.142815
	-71.168114
	-71.144691
	-71.118126
	-71.136559
	-71.196556
	-71.190315
	-71.172813
	-71.186249
	-71.153427
	-71.154694
	-71.20063
	-71.18187
	-71.18782
	-71.164993
	-71.146255
	-71.188744
	-71.156563
	-71.226883
	-71.177193
	-71.165627
	-71.184059
	-71.154068
	-71.21125
	-71.217506
	-71.201874
	-71.222816
	-71.189377
	-71.207504
	-71.187813
	-71.209999
	-71.248123
	-71.187508
	-71.205627
	-71.214691
	-71.211868
	-71.190002
	-71.183746
	-71.228752
	-71.220001
	-71.188744
	-71.235001
	-71.168442
	-71.204063
	-71.171249
	-71.226875
	-71.237183
	-71.191559
	-71.251877
	-71.232193
	-71.267189
	-71.232193
	-71.179688
	-71.178123
	-71.194679
	-71.224686
	-71.261246
	-71.255005
	-71.261559
	-71.221878
	-71.217499
	-71.22625
	-71.211563
	-71.223434
	-71.202812
	-71.243752
	-71.243752
	-71.233749
	-71.268745
	-71.241249
	-71.226555
	-71.248123
	-71.25312
	-71.2425
	-71.22438
	-71.231873
	-71.281563
	-71.28125
	-71.301254
	-71.263748
	-71.243431
	-71.21875
	-71.258438
	-71.277504
	-71.27906
	-71.292183
	-71.298126
	-71.278122
	-71.28125
	-71.273438
	-71.300316
	-71.274063
	-71.27375
	-71.243126
	-71.290939
	-71.304688
	-71.269997
	-71.289375
	-71.328133
	-71.305939
	-71.297188
	-71.268112
	-71.276245
	-71.295937
	-71.317184
	-71.33844
	-71.291245
	-71.292809
	-71.324379
	-71.311874
	-71.315002
	-71.307816
	-71.313126
	-71.268127
	-71.278122
	-71.279686
	-71.308441
	-71.291245
	-71.307503
	-71.323746
	-71.322502
	-71.338753
	-71.287186
	-71.346565
	-71.305313
	-71.320312
	-71.322189
	-71.319382
	-71.288437
	-71.28688
	-71.324371
	-71.334999
	-71.359375
	-71.351883
	-71.314682
	-71.320625
	-71.301247
	-71.316238
	-71.288437
	-71.328125
	-71.359688
	-71.320938
	-71.307495
	-71.328751
	-71.352814
	-71.313744
	-71.323433
	-71.324371
	-71.370316
	-71.343742
	-71.348747
	-71.370621
	-71.329056
	-71.319374
	-71.305618
	-71.314682
	-71.33094
	-71.369682
	-71.369995
	-71.357811
	-71.358749
	-71.331558
	-71.314369
	-71.360306
	-71.358429
	-71.374992
	-71.333748
	-71.293747
	-71.350304
	-71.335312
	-71.365623
	-71.369057
	-71.373436
	-71.352806
	-71.370941
	-71.358437
	-71.353127
	-71.351562
	-71.340622
	-71.375008
	-71.344994
	-71.351875
	-71.344055
	-71.371872
	-71.349686
	-71.345314
	-71.360626
	-71.321884
	-71.365311
	-71.387184
	-71.33812
	-71.330307
	-71.385307
	-71.379997
	-71.372818
	-71.360001
	-71.36219
	-71.363121
	-71.422806
	-71.389366
	-71.377495
	-71.388115
	-71.395943
	-71.379059
	-71.358131
	-71.338753
	-71.406563
	-71.392494
	-71.345314
	-71.346558
	-71.383751
	-71.434372
	-71.385941
	-71.366562
	-71.367813
	-71.362503
	-71.368752
	-71.402496
	-71.367508
	-71.406876
	-71.350311
	-71.391869
	-71.422195
	-71.408127
	-71.384377
	-71.355621
	-71.427505
	-71.374062
	-71.386246
	-71.402809
	-71.386551
	-71.389687
	-71.376564
	-71.412186
	-71.387192
	-71.372803
	-71.403435
	-71.396873
	-71.388123
	-71.377815
	-71.4375
	-71.376251
	-71.375313
	-71.399376
	-71.39875
	-71.408745
	-71.400009
	-71.401245
	-71.411873
	-71.385307
	-71.394058
	-71.421249
	-71.377823
	-71.390625
	-71.445625
	-71.409058
	-71.422188
	-71.452499
	-71.408432
	-71.446564
	-71.425934
	-71.396248
	-71.388756
	-71.389687
	-71.386559
	-71.396255
	-71.441872
	-71.378441
	-71.433746
	-71.431244
	-71.408127
	-71.377495
	-71.403435
	-71.422195
	-71.399063
	-71.389374
	-71.401245
	-71.398125
	-71.403122
	-71.411568
	-71.406868
	-71.393753
	-71.382187
	-71.442184
	-71.39312
	-71.398117
	-71.408127
	-71.39344
	-71.403122
	-71.430626
	-71.418434
	-71.419693
	-71.402817
	-71.410934
	-71.403435
	-71.457817
	-71.434059
	-71.415314
	-71.377502
	-71.379997
	-71.418747
	-71.464058
	-71.415939
	-71.425934
	-71.458755
	-71.404373
	-71.406563
	-71.414368
	-71.418129
	-71.396248
	-71.428436
	-71.402512
	-71.40062
	-71.420937
	-71.388123
	-71.399376
	-71.406876
	-71.403122
	-71.432182
	-71.448746
	-71.409058
	-71.395615
	-71.389053
	-71.461876
	-71.451881
	-71.433128
	-71.440315
	-71.464996
	-71.440002
	-71.41188
	-71.43969
	-71.425934
	-71.462502
	-71.454994
	-71.404686
	-71.445938
	-71.430305
	-71.397507
	-71.439995
	-71.459366
	-71.397499
	-71.441559
	-71.425621
	-71.407814
	-71.469681
	-71.41156
	-71.422501
	-71.483437
	-71.44532
	-71.416557
	-71.397499
	-71.466873
	-71.437813
	-71.407181
	-71.430618
	-71.418121
	-71.443436
	-71.43219
	-71.410622
	-71.464058
	-71.444687
	-71.47438
	-71.451553
	-71.41655
	-71.404686
	-71.46907
	-71.454689
	-71.471878
	-71.451874
	-71.437813
	-71.441879
	-71.419685
	-71.416565
	-71.438431
	-71.420303
	-71.385307
	-71.435623
	-71.479691
	-71.432808
	-71.425621
	-71.452499
	-71.448441
	-71.462814
	-71.460312
	-71.441254
	-71.473434
	-71.43
	-71.462189
	-71.448441
	-71.480942
	-71.427498
	-71.455307
	-71.465622
	-71.434692
	-71.441246
	-71.430931
	-71.450943
	-71.444687
	-71.449379
	-71.454689
	-71.454376
	-71.435623
	-71.479996
	-71.47438
	-71.472183
	-71.430313
	-71.480942
	-71.449371
	-71.448433
	-71.465309
	-71.452187
	-71.441566
	-71.475937
	-71.464684
	-71.484375
	-71.460617
	-71.471878
	-71.472809
	-71.442818
	-71.465004
	-71.440315
	-71.450935
	-71.445633
	-71.462189
	-71.439369
	-71.421867
	-71.46125
	-71.450615
	-71.438751
	-71.455933
	-71.450623
	-71.454681
	-71.445938
	-71.46376
	-71.434998
	-71.470627
	-71.424698
	-71.43187
	-71.436249
	-71.478439
	-71.466248
	-71.477814
	-71.468124
	-71.428741
	-71.474998
	-71.462181
	-71.441879
	-71.501564
	-71.443123
	-71.454063
	-71.470627
	-71.407806
	-71.469681
	-71.448441
	-71.454063
	-71.476875
	-71.513748
	-71.447495
	-71.454056
	-71.495941
	-71.499687
	-71.473755
	-71.46093
	-71.503128
	-71.467491
	-71.457809
	-71.488747
	-71.495934
	-71.469688
	-71.465622
END
X SetScale/P x 0,0.05,"ms", Avg_ad1_340_349; SetScale y 0,0,"mV", Avg_ad1_340_349
X Note Avg_ad1_340_349, "WAVETYPE=adc\rTIME=3:52:17 PM\rSTEP=100"

WAVES	Avg_ad1_350_359
BEGIN
	-71.670624
	-71.66156
	-71.64875
	-71.695633
	-71.668129
	-71.67968
	-71.686569
	-71.700623
	-71.732498
	-71.660942
	-71.678429
	-71.723434
	-71.690315
	-71.691246
	-71.63813
	-71.679062
	-71.652496
	-71.688431
	-71.672501
	-71.680305
	-71.675621
	-71.665001
	-71.729691
	-71.71624
	-71.673431
	-71.679695
	-71.688126
	-71.667183
	-71.656242
	-71.698746
	-71.703125
	-71.667183
	-71.6875
	-71.691559
	-71.702499
	-71.708115
	-71.698441
	-71.747818
	-71.66655
	-71.703751
	-71.723122
	-71.701248
	-71.649696
	-71.675308
	-71.707809
	-71.659378
	-71.710617
	-71.680313
	-71.685928
	-71.650932
	-71.695938
	-71.655624
	-71.661873
	-71.70813
	-71.677193
	-71.714378
	-71.714691
	-71.704056
	-71.661247
	-71.690002
	-71.694374
	-71.701569
	-71.674683
	-71.717812
	-71.70031
	-71.69281
	-71.638435
	-71.717812
	-71.660629
	-71.624069
	-71.694382
	-71.720932
	-71.716568
	-71.676865
	-71.669373
	-71.724686
	-71.702187
	-71.655624
	-71.717186
	-71.714676
	-71.70562
	-71.703117
	-71.703751
	-71.697807
	-71.657501
	-71.666565
	-71.71093
	-71.686562
	-71.694054
	-71.714996
	-71.748428
	-71.711563
	-71.66687
	-71.68
	-71.66687
	-71.708755
	-71.699692
	-71.69313
	-71.692184
	-71.721573
	-71.695938
	-71.708755
	-71.705612
	-71.689682
	-71.663742
	-71.727188
	-71.697815
	-71.675003
	-71.724991
	-71.669685
	-71.696564
	-71.68499
	-71.721565
	-71.682808
	-71.681557
	-71.694687
	-71.701248
	-71.703438
	-71.66906
	-71.714684
	-71.691559
	-71.700623
	-71.706871
	-71.667191
	-71.698128
	-71.708435
	-71.688126
	-71.676872
	-71.709373
	-71.66124
	-71.659683
	-71.715942
	-71.689377
	-71.739059
	-71.655937
	-71.64843
	-71.711243
	-71.677811
	-71.693748
	-71.707497
	-71.699997
	-71.746254
	-71.71624
	-71.724686
	-71.717186
	-71.699997
	-71.703125
	-71.736557
	-71.696564
	-71.695305
	-71.689995
	-71.657814
	-71.653122
	-71.685936
	-71.682816
	-71.684067
	-71.657494
	-71.647507
	-71.684372
	-71.722191
	-71.696556
	-71.651245
	-71.687195
	-71.712189
	-71.690315
	-71.683434
	-71.709999
	-71.715935
